entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2019-07-05T03:01:00.000000000,2019-07-05T09:45:00.000000000,1,1,10712.0,10685.0,-1421.397,71.397,100.0,signal_exit,28,5023505.598999996
2019-07-05T15:00:00.000000000,2019-07-05T22:00:00.000000000,1,1,10712.0,10666.0,-2371.3779999999997,71.378,100.0,signal_exit,23,5022084.201999996
2019-07-06T04:00:00.000000000,2019-07-08T11:45:00.000000000,1,1,10694.0,10664.0,-1571.358,71.358,100.0,signal_exit,4,5019712.823999996
2019-07-10T22:00:00.000000000,2019-07-16T13:35:00.000000000,1,1,10802.0,10880.0,3828.318,71.682,100.0,roll_blackout,114,5018141.465999996
2019-07-18T23:00:00.000000000,2019-07-24T21:00:00.000000000,1,1,10689.0,10788.0,4878.523,71.477,100.0,signal_exit,78,5021969.783999996
2019-07-24T23:00:00.000000000,2019-07-25T23:00:00.000000000,1,1,10814.0,10790.0,-1271.6040000000005,71.604,100.0,signal_exit,32,5026848.306999996
2019-07-29T21:00:00.000000000,2019-07-29T23:00:00.000000000,1,1,10805.0,10786.0,-1021.591,71.591,100.0,signal_exit,0,5025576.702999996
2019-07-30T03:00:00.000000000,2019-07-30T11:45:00.000000000,1,1,10800.0,10772.0,-1471.572,71.57199999999999,100.0,signal_exit,10,5024555.111999996
2019-07-30T22:00:00.000000000,2019-08-07T17:00:00.000000000,-1,1,10692.0,10384.0,15328.924,71.076,100.0,signal_exit,58,5023083.539999996
2019-08-07T22:00:00.000000000,2019-08-08T03:00:00.000000000,-1,1,10283.0,10371.0,-4470.654,70.65400000000001,100.0,signal_exit,0,5038412.463999996
2019-08-12T20:00:00.000000000,2019-08-13T00:00:00.000000000,-1,1,10376.0,10392.0,-870.768,70.768,100.0,signal_exit,0,5033941.809999996
2019-08-13T02:00:00.000000000,2019-08-13T23:00:00.000000000,-1,1,10377.0,10452.0,-3820.829,70.82900000000001,100.0,signal_exit,3,5033071.041999996
2019-08-14T21:00:00.000000000,2019-08-16T11:45:00.000000000,-1,1,10361.0,10402.0,-2120.763,70.76299999999999,100.0,signal_exit,3,5029250.212999996
2019-08-19T22:00:00.000000000,2019-08-20T13:35:00.000000000,1,1,10501.0,10525.0,1128.974,71.026,100.0,roll_blackout,22,5027129.4499999955
2019-08-22T08:45:00.000000000,2019-08-22T12:45:00.000000000,1,1,10539.0,10476.0,-3221.015,71.015,100.0,signal_exit,0,5028258.423999996
2019-08-23T16:00:00.000000000,2019-08-23T22:00:00.000000000,1,1,10501.0,10454.0,-2420.955,70.955,100.0,signal_exit,8,5025037.408999996
2019-08-26T20:00:00.000000000,2019-08-28T10:45:00.000000000,-1,1,10362.0,10409.0,-2420.771,70.77100000000002,100.0,signal_exit,32,5022616.453999996
2019-08-30T02:00:00.000000000,2019-09-03T16:00:00.000000000,1,1,10520.0,10530.0,428.95,71.05000000000001,100.0,signal_exit,83,5020195.6829999965
2019-09-04T10:45:00.000000000,2019-09-10T10:45:00.000000000,1,1,10634.0,10747.0,5578.619000000001,71.38100000000001,100.0,signal_exit,157,5020624.632999997
2019-09-11T02:00:00.000000000,2019-09-11T10:45:00.000000000,1,1,10775.0,10759.0,-871.5340000000001,71.534,100.0,signal_exit,15,5026203.251999997
2019-09-11T17:00:00.000000000,2019-09-17T13:35:00.000000000,1,1,10777.0,10862.0,4178.361,71.639,100.0,roll_blackout,114,5025331.717999997
2019-09-19T08:45:00.000000000,2019-09-21T03:00:00.000000000,1,1,10916.0,10873.0,-2221.789,71.789,100.0,signal_exit,51,5029510.078999996
2019-09-23T10:45:00.000000000,2019-09-23T17:00:00.000000000,1,1,10897.0,10867.0,-1571.764,71.764,100.0,signal_exit,0,5027288.289999996
2019-09-24T03:00:00.000000000,2019-09-25T00:00:00.000000000,1,1,10895.0,10875.0,-1071.77,71.77000000000001,100.0,signal_exit,57,5025716.525999996
2019-10-01T10:45:00.000000000,2019-10-02T22:00:00.000000000,1,1,10946.0,10865.0,-4121.811000000001,71.81099999999999,100.0,signal_exit,19,5024644.755999996
2019-10-03T21:00:00.000000000,2019-10-04T03:00:00.000000000,-1,1,10847.0,10884.0,-1921.731,71.731,100.0,signal_exit,4,5020522.944999997
2019-10-04T12:45:00.000000000,2019-10-04T22:00:00.000000000,-1,1,10858.0,10882.0,-1271.74,71.74000000000001,100.0,signal_exit,4,5018601.213999997
2019-10-04T23:00:00.000000000,2019-10-09T15:00:00.000000000,1,1,10884.0,10875.0,-521.759,71.759,100.0,signal_exit,50,5017329.473999997
2019-10-14T10:45:00.000000000,2019-10-15T13:35:00.000000000,1,1,11087.0,11105.0,827.808,72.19200000000001,100.0,roll_blackout,49,5016807.714999997
2019-10-17T08:45:00.000000000,2019-10-18T11:45:00.000000000,1,1,11149.0,11141.0,-472.29,72.29000000000002,100.0,signal_exit,10,5017635.522999997
2019-10-18T15:00:00.000000000,2019-10-19T00:00:00.000000000,1,1,11142.0,11140.0,-172.282,72.282,100.0,signal_exit,17,5017163.232999997
2019-10-21T11:45:00.000000000,2019-10-30T10:45:00.000000000,1,1,11162.0,11313.0,7477.525000000001,72.475,100.0,signal_exit,302,5016990.950999998
2019-10-30T12:45:00.000000000,2019-10-31T19:00:00.000000000,1,1,11334.0,11321.0,-722.6550000000001,72.655,100.0,signal_exit,29,5024468.475999998
2019-11-01T10:45:00.000000000,2019-11-07T10:45:00.000000000,1,1,11345.0,11598.0,12577.057,72.943,100.0,signal_exit,97,5023745.820999998
2019-11-07T17:00:00.000000000,2019-11-08T10:45:00.000000000,1,1,11640.0,11574.0,-3373.214,73.214,100.0,signal_exit,16,5036322.877999998
2019-11-18T18:00:00.000000000,2019-11-19T13:35:00.000000000,1,1,11633.0,11646.0,576.721,73.279,100.0,roll_blackout,51,5032949.663999998
2019-11-25T10:45:00.000000000,2019-11-28T16:00:00.000000000,1,1,11588.0,11612.0,1126.8,73.2,100.0,signal_exit,129,5033526.384999998
2019-11-29T22:00:00.000000000,2019-12-03T16:00:00.000000000,-1,1,11474.0,11526.0,-2673.0,73.0,100.0,signal_exit,49,5034653.184999998
2019-12-03T20:00:00.000000000,2019-12-04T18:00:00.000000000,-1,1,11509.0,11538.0,-1523.047,73.047,100.0,signal_exit,12,5031980.184999998
2019-12-06T22:00:00.000000000,2019-12-10T10:45:00.000000000,1,1,11645.0,11635.0,-573.28,73.28,100.0,signal_exit,48,5030457.1379999975
2019-12-11T11:45:00.000000000,2019-12-17T13:35:00.000000000,1,1,11674.0,12093.0,20876.233,73.767,100.0,roll_blackout,82,5029883.857999997
2019-12-19T08:45:00.000000000,2019-12-20T10:45:00.000000000,1,1,12111.0,12017.0,-4774.128,74.12800000000001,100.0,signal_exit,32,5050760.090999997
2019-12-24T01:01:00.000000000,2019-12-24T09:45:00.000000000,1,1,12036.0,12008.0,-1474.044,74.04400000000001,100.0,signal_exit,37,5045985.962999998
2019-12-27T11:45:00.000000000,2019-12-31T00:00:00.000000000,1,1,12105.0,12038.0,-3424.143,74.143,100.0,signal_exit,59,5044511.918999998
2020-01-01T01:00:00.000000000,2020-01-02T11:45:00.000000000,-1,1,11997.0,12113.0,-5874.110000000001,74.11,100.0,signal_exit,28,5041087.775999998
2020-01-02T11:45:00.000000000,2020-01-03T11:45:00.000000000,1,1,12113.0,12029.0,-4274.142000000001,74.142,100.0,signal_exit,20,5035213.665999997
2020-01-03T22:00:00.000000000,2020-01-04T04:00:00.000000000,1,1,12076.0,12048.0,-1474.124,74.124,100.0,signal_exit,2,5030939.523999997
2020-01-06T10:45:00.000000000,2020-01-09T03:00:00.000000000,-1,1,11958.0,11913.0,2176.129,73.871,100.0,signal_exit,40,5029465.399999998
2020-01-13T19:00:00.000000000,2020-01-14T13:35:00.000000000,1,1,12133.0,12178.0,2175.6890000000003,74.311,100.0,roll_blackout,19,5031641.528999997
2020-01-18T04:00:00.000000000,2020-01-30T10:45:00.000000000,1,1,12092.0,11524.0,-28473.616,73.616,100.0,signal_exit,69,5033817.217999998
2020-01-30T10:45:00.000000000,2020-02-04T10:45:00.000000000,-1,1,11524.0,11542.0,-973.066,73.066,100.0,signal_exit,15,5005343.601999997
2020-02-13T22:00:00.000000000,2020-02-15T02:00:00.000000000,1,1,11748.0,11756.0,326.496,73.504,100.0,signal_exit,4,5004370.5359999975
2020-02-20T08:45:00.000000000,2020-02-20T11:45:00.000000000,1,1,11821.0,11693.0,-6473.514,73.514,100.0,signal_exit,0,5004697.031999998
2020-02-21T01:00:00.000000000,2020-03-03T10:45:00.000000000,-1,1,11636.0,11321.0,15677.043,72.957,100.0,signal_exit,8,4998223.517999997
2020-03-04T04:00:00.000000000,2020-03-04T10:45:00.000000000,-1,1,11251.0,11336.0,-4322.587,72.587,100.0,signal_exit,0,5013900.560999997
