variant,period,direction,slippage_per_side,sizing,trades,net_ntd,gross_winning_ntd,gross_losing_ntd,win_rate,average_ntd,costs_ntd,largest_five_wins_ntd,ending,cagr,mdd,mdd_ntd,envelope_mdd,sharpe,sides,initial,exit_reasons,zero_contract_signal_skips,contracts_range,profit_factor
compression,recent_seen,joint,3,notional_one,7,1991721.5359999998,1991721.5359999998,0.0,1.0,284531.648,12678.464,1600956.072,6991721.536,0.13239614571152392,-0.12252977726323355,803965.6049999995,-0.12362101595709662,1.3580278911507164,"{'long': {'trades': 6, 'net_ntd': 1546678.3560000001, 'gross_winning_ntd': 1546678.3560000001, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 257779.72600000002, 'costs_ntd': np.float64(10721.644), 'largest_five_wins_ntd': 1364112.136}, 'short': {'trades': 1, 'net_ntd': 445043.18, 'gross_winning_ntd': 445043.18, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 445043.18, 'costs_ntd': np.float64(1956.82), 'largest_five_wins_ntd': 445043.18}}",5000000.0,{'roll_blackout': 7},0,"[4, 5]",
compression,recent_seen,joint,3,fixed_one,7,441671.5229999999,441671.5229999999,0.0,1.0,63095.931857142845,2778.477,356697.032,5441671.523,0.03188819961685008,-0.030268205745631604,160793.12099999934,-0.030547407803318105,1.4223106164422468,"{'long': {'trades': 6, 'net_ntd': 352662.887, 'gross_winning_ntd': 352662.887, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 58777.14783333333, 'costs_ntd': 2387.113, 'largest_five_wins_ntd': 316149.64300000004}, 'short': {'trades': 1, 'net_ntd': 89008.636, 'gross_winning_ntd': 89008.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89008.636, 'costs_ntd': 391.36400000000003, 'largest_five_wins_ntd': 89008.636}}",5000000.0,{'roll_blackout': 7},0,"[1, 1]",
compression,recent_seen,long_only,1,notional_one,6,1500826.0389999999,1500826.0389999999,0.0,1.0,250137.67316666665,5123.960999999999,1317259.8190000001,6500826.039,0.1022352926227652,-0.03452478732283637,207400.0,-0.03475436673450438,2.1281844031832295,"{'long': {'trades': 6, 'net_ntd': 1500826.0389999999, 'gross_winning_ntd': 1500826.0389999999, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 250137.67316666665, 'costs_ntd': np.float64(5123.960999999999), 'largest_five_wins_ntd': 1317259.8190000001}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,{'roll_blackout': 6},0,"[4, 5]",
compression,recent_seen,long_only,1,fixed_one,6,353862.887,353862.887,0.0,1.0,58977.14783333333,1187.113,317149.643,5353862.887,0.02568189269479615,-0.009913055882918131,51850.0,-0.010092536886228909,2.1013227488684443,"{'long': {'trades': 6, 'net_ntd': 353862.887, 'gross_winning_ntd': 353862.887, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 58977.14783333333, 'costs_ntd': 1187.113, 'largest_five_wins_ntd': 317149.643}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,{'roll_blackout': 6},0,"[1, 1]",
compression,recent_seen,long_only,3,notional_one,6,1495626.0389999999,1495626.0389999999,0.0,1.0,249271.0065,10323.961,1313059.8190000001,6495626.039,0.10190825652346613,-0.03454779132541097,207400.0,-0.03477752139254908,2.1214978409682486,"{'long': {'trades': 6, 'net_ntd': 1495626.0389999999, 'gross_winning_ntd': 1495626.0389999999, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 249271.0065, 'costs_ntd': np.float64(10323.961), 'largest_five_wins_ntd': 1313059.8190000001}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,{'roll_blackout': 6},0,"[4, 5]",
compression,recent_seen,long_only,3,fixed_one,6,352662.887,352662.887,0.0,1.0,58777.14783333333,2387.113,316149.64300000004,5352662.887,0.025596634804941454,-0.009914761904644576,51850.0,-0.01009425874941472,2.0950550087675075,"{'long': {'trades': 6, 'net_ntd': 352662.887, 'gross_winning_ntd': 352662.887, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 58777.14783333333, 'costs_ntd': 2387.113, 'largest_five_wins_ntd': 316149.64300000004}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,{'roll_blackout': 6},0,"[1, 1]",
compression,recent_seen,short_only,1,notional_one,1,356834.544,356834.544,0.0,1.0,356834.544,765.456,356834.544,5356834.544,0.025892971959731614,-0.09912661465503236,585800.0,-0.10037528753654734,0.38820100223649645,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 356834.544, 'gross_winning_ntd': 356834.544, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 356834.544, 'costs_ntd': np.float64(765.456), 'largest_five_wins_ntd': 356834.544}}",5000000.0,{'roll_blackout': 1},0,"[4, 4]",
compression,recent_seen,short_only,1,fixed_one,1,89208.636,89208.636,0.0,1.0,89208.636,191.364,89208.636,5089208.636,0.0065795045974792465,-0.028015821258333462,146450.0,-0.02837630482524811,0.3527037112549536,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 89208.636, 'gross_winning_ntd': 89208.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89208.636, 'costs_ntd': 191.364, 'largest_five_wins_ntd': 89208.636}}",5000000.0,{'roll_blackout': 1},0,"[1, 1]",
compression,recent_seen,short_only,3,notional_one,1,356034.544,356034.544,0.0,1.0,356034.544,1565.4560000000001,356034.544,5356034.544,0.025836154543737333,-0.09913332449069046,585800.0,-0.10038207936570964,0.3874552889459428,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 356034.544, 'gross_winning_ntd': 356034.544, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 356034.544, 'costs_ntd': np.float64(1565.4560000000001), 'largest_five_wins_ntd': 356034.544}}",5000000.0,{'roll_blackout': 1},0,"[4, 4]",
compression,recent_seen,short_only,3,fixed_one,1,89008.636,89008.636,0.0,1.0,89008.636,391.36400000000003,89008.636,5089008.636,0.006564835261433144,-0.028016357199308173,146450.0,-0.028376847605142363,0.35196884260618144,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 89008.636, 'gross_winning_ntd': 89008.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89008.636, 'costs_ntd': 391.36400000000003, 'largest_five_wins_ntd': 89008.636}}",5000000.0,{'roll_blackout': 1},0,"[1, 1]",
compression,full_seen,joint,1,notional_one,33,2006562.7119999998,3894798.169,1888235.457,0.6060606060606061,60804.93066666666,36537.288,2023253.466,7006562.711999999,0.037382406495020115,-0.17400486820979844,883054.9500000002,-0.17422453753297995,0.5363061355384436,"{'long': {'trades': 27, 'net_ntd': 1576617.722, 'gross_winning_ntd': 3059330.945, 'gross_losing_ntd': 1482713.2230000002, 'pf': 2.0633328802517865, 'win_rate': 0.6296296296296297, 'average_ntd': 58393.24896296296, 'costs_ntd': np.float64(29482.278), 'largest_five_wins_ntd': 1743942.212}, 'short': {'trades': 6, 'net_ntd': 429944.99, 'gross_winning_ntd': 835467.2239999999, 'gross_losing_ntd': 405522.23400000005, 'pf': 2.060225442533935, 'win_rate': 0.5, 'average_ntd': 71657.49833333334, 'costs_ntd': np.float64(7055.01), 'largest_five_wins_ntd': 835467.2239999999}}",5000000.0,"{'roll_blackout': 29, 'signal_exit': 4}",0,"[4, 9]",2.0626655190491956
compression,full_seen,joint,1,fixed_one,33,456092.826,750963.253,294870.42699999997,0.6060606060606061,13820.994727272728,6007.174,388756.61199999996,5456092.826,0.009540460355514035,-0.03015380610427021,160593.11699999962,-0.030432311201410878,0.6555550549584188,"{'long': {'trades': 27, 'net_ntd': 353811.689, 'gross_winning_ntd': 594964.3379999999, 'gross_losing_ntd': 241152.64899999998, 'pf': 2.467168992201284, 'win_rate': 0.6296296296296297, 'average_ntd': 13104.136629629631, 'costs_ntd': 4938.311, 'largest_five_wins_ntd': 351272.621}, 'short': {'trades': 6, 'net_ntd': 102281.13699999999, 'gross_winning_ntd': 155998.91499999998, 'gross_losing_ntd': 53717.77799999999, 'pf': 2.904046310329515, 'win_rate': 0.5, 'average_ntd': 17046.856166666665, 'costs_ntd': 1068.863, 'largest_five_wins_ntd': 155998.91499999998}}",5000000.0,"{'roll_blackout': 29, 'signal_exit': 4}",0,"[1, 1]",2.5467567590289417
compression,full_seen,joint,3,notional_one,33,1767968.815,3673604.2720000003,1905635.457,0.6060606060606061,53574.812575757576,75581.185,1873578.0769999998,6767968.8149999995,0.03348035410653827,-0.1752045840709493,888354.9479999999,-0.17542412895933202,0.514676559488472,"{'long': {'trades': 27, 'net_ntd': 1435032.4610000001, 'gross_winning_ntd': 2930345.684, 'gross_losing_ntd': 1495313.2230000002, 'pf': 1.9596868662212048, 'win_rate': 0.6296296296296297, 'average_ntd': 53149.350407407415, 'costs_ntd': np.float64(60917.539), 'largest_five_wins_ntd': 1647203.806}, 'short': {'trades': 6, 'net_ntd': 332936.354, 'gross_winning_ntd': 743258.588, 'gross_losing_ntd': 410322.23399999994, 'pf': 1.811402177148412, 'win_rate': 0.5, 'average_ntd': 55489.39233333333, 'costs_ntd': np.float64(14663.646), 'largest_five_wins_ntd': 743258.588}}",5000000.0,"{'roll_blackout': 29, 'signal_exit': 4}",0,"[4, 9]",1.9277581441433058
compression,full_seen,joint,3,fixed_one,33,449492.826,746963.253,297470.427,0.6060606060606061,13620.994727272728,12607.173999999999,387756.61199999996,5449492.826,0.009407556833331387,-0.030223707175479397,160793.12100000028,-0.030502503408690762,0.6460044689107958,"{'long': {'trades': 27, 'net_ntd': 348411.689, 'gross_winning_ntd': 591564.338, 'gross_losing_ntd': 243152.649, 'pf': 2.4328928367957037, 'win_rate': 0.6296296296296297, 'average_ntd': 12904.136629629631, 'costs_ntd': 10338.311, 'largest_five_wins_ntd': 350272.62100000004}, 'short': {'trades': 6, 'net_ntd': 101081.13699999999, 'gross_winning_ntd': 155398.91499999998, 'gross_losing_ntd': 54317.77799999999, 'pf': 2.860921796175094, 'win_rate': 0.5, 'average_ntd': 16846.856166666665, 'costs_ntd': 2268.863, 'largest_five_wins_ntd': 155398.91499999998}}",5000000.0,"{'roll_blackout': 29, 'signal_exit': 4}",0,"[1, 1]",2.5110504614967994
compression,full_seen,long_only,1,notional_one,27,1412100.9,2991997.239,1579896.3390000002,0.6296296296296297,52300.03333333333,29799.1,1652003.806,6412100.9,0.0274262467693831,-0.14798156757834102,826070.0590000004,-0.14825522376546152,0.5570170235101052,"{'long': {'trades': 27, 'net_ntd': 1412100.9, 'gross_winning_ntd': 2991997.239, 'gross_losing_ntd': 1579896.3390000002, 'pf': 1.8937933870356287, 'win_rate': 0.6296296296296297, 'average_ntd': 52300.03333333333, 'costs_ntd': np.float64(29799.1), 'largest_five_wins_ntd': 1652003.806}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 24, 'signal_exit': 3}",0,"[4, 9]",1.8937933870356287
compression,full_seen,long_only,1,fixed_one,27,353811.689,594964.3379999999,241152.64899999998,0.6296296296296297,13104.136629629631,4938.311,351272.621,5353811.689,0.007464544093010339,-0.02739341769742143,139949.66800000053,-0.02745079570085507,0.7812012936866394,"{'long': {'trades': 27, 'net_ntd': 353811.689, 'gross_winning_ntd': 594964.3379999999, 'gross_losing_ntd': 241152.64899999998, 'pf': 2.467168992201284, 'win_rate': 0.6296296296296297, 'average_ntd': 13104.136629629631, 'costs_ntd': 4938.311, 'largest_five_wins_ntd': 351272.621}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 24, 'signal_exit': 3}",0,"[1, 1]",2.467168992201284
compression,full_seen,long_only,3,notional_one,27,1379100.9,2971797.239,1592696.3390000002,0.6296296296296297,51077.81111111111,62799.1,1647203.806,6379100.9,0.026849774133651083,-0.1491069451675079,829370.057,-0.1493812816621306,0.5442718122790278,"{'long': {'trades': 27, 'net_ntd': 1379100.9, 'gross_winning_ntd': 2971797.239, 'gross_losing_ntd': 1592696.3390000002, 'pf': 1.8658906699477256, 'win_rate': 0.6296296296296297, 'average_ntd': 51077.81111111111, 'costs_ntd': np.float64(62799.1), 'largest_five_wins_ntd': 1647203.806}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 24, 'signal_exit': 3}",0,"[4, 9]",1.8658906699477256
compression,full_seen,long_only,3,fixed_one,27,348411.689,591564.338,243152.649,0.6296296296296297,12904.136629629631,10338.311,350272.62100000004,5348411.689,0.007353965241382099,-0.027525407239308297,140549.66800000053,-0.027582809119178542,0.7693118336772745,"{'long': {'trades': 27, 'net_ntd': 348411.689, 'gross_winning_ntd': 591564.338, 'gross_losing_ntd': 243152.649, 'pf': 2.4328928367957037, 'win_rate': 0.6296296296296297, 'average_ntd': 12904.136629629631, 'costs_ntd': 10338.311, 'largest_five_wins_ntd': 350272.62100000004}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 24, 'signal_exit': 3}",0,"[1, 1]",2.4328928367957037
compression,full_seen,short_only,1,notional_one,6,312997.83200000005,746258.588,433260.75599999994,0.5,52166.305333333345,7202.168000000001,746258.588,5312997.832,0.0066262997972179605,-0.09986741759845441,585800.0,-0.10112514094951319,0.15786835022384357,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 6, 'net_ntd': 312997.83200000005, 'gross_winning_ntd': 746258.588, 'gross_losing_ntd': 433260.75599999994, 'pf': 1.7224236851952501, 'win_rate': 0.5, 'average_ntd': 52166.305333333345, 'costs_ntd': np.float64(7202.168000000001), 'largest_five_wins_ntd': 746258.588}}",5000000.0,"{'roll_blackout': 5, 'signal_exit': 1}",0,"[4, 10]",1.7224236851952501
compression,full_seen,short_only,1,fixed_one,6,102281.13699999999,155998.91499999998,53717.77799999999,0.5,17046.856166666665,1068.863,155998.91499999998,5102281.137,0.0022050359240943784,-0.027945935076889805,146450.0,-0.028305526836655437,0.20082711859845112,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 6, 'net_ntd': 102281.13699999999, 'gross_winning_ntd': 155998.91499999998, 'gross_losing_ntd': 53717.77799999999, 'pf': 2.904046310329515, 'win_rate': 0.5, 'average_ntd': 17046.856166666665, 'costs_ntd': 1068.863, 'largest_five_wins_ntd': 155998.91499999998}}",5000000.0,"{'roll_blackout': 5, 'signal_exit': 1}",0,"[1, 1]",2.904046310329515
compression,full_seen,short_only,3,notional_one,6,304797.832,743258.588,438460.75599999994,0.5,50799.638666666666,15402.168,743258.588,5304797.832,0.0064571943017983635,-0.10000039269529426,585800.0,-0.1012597401759433,0.15436206478600253,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 6, 'net_ntd': 304797.832, 'gross_winning_ntd': 743258.588, 'gross_losing_ntd': 438460.75599999994, 'pf': 1.695154190720777, 'win_rate': 0.5, 'average_ntd': 50799.638666666666, 'costs_ntd': np.float64(15402.168), 'largest_five_wins_ntd': 743258.588}}",5000000.0,"{'roll_blackout': 5, 'signal_exit': 1}",0,"[4, 10]",1.695154190720777
compression,full_seen,short_only,3,fixed_one,6,101081.13699999999,155398.91499999998,54317.77799999999,0.5,16846.856166666665,2268.863,155398.91499999998,5101081.137,0.0021793949027220094,-0.02795180227808236,146450.0,-0.028311468909756665,0.1985272746773999,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 6, 'net_ntd': 101081.13699999999, 'gross_winning_ntd': 155398.91499999998, 'gross_losing_ntd': 54317.77799999999, 'pf': 2.860921796175094, 'win_rate': 0.5, 'average_ntd': 16846.856166666665, 'costs_ntd': 2268.863, 'largest_five_wins_ntd': 155398.91499999998}}",5000000.0,"{'roll_blackout': 5, 'signal_exit': 1}",0,"[1, 1]",2.860921796175094
ma60_exit1,early,joint,1,notional_one,27,-984464.5430000001,1126796.796,2111261.339,0.5185185185185185,-36461.649740740744,33714.543,640627.5869999999,4015535.4569999995,-0.06065346489007584,-0.35299229558244327,1782480.8050000006,-0.3534063787439462,-0.6211294110347789,"{'long': {'trades': 24, 'net_ntd': 82551.18400000004, 'gross_winning_ntd': 1126796.796, 'gross_losing_ntd': 1044245.612, 'pf': 1.0790534171763415, 'win_rate': 0.5833333333333334, 'average_ntd': 3439.6326666666682, 'costs_ntd': np.float64(29148.815999999995), 'largest_five_wins_ntd': 640627.5869999999}, 'short': {'trades': 3, 'net_ntd': -1067015.727, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 1067015.727, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -355671.909, 'costs_ntd': np.float64(4565.727000000001), 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 21, 'signal_exit': 5, 'period_end': 1}",0,"[5, 9]",0.5337078717756978
ma60_exit1,early,joint,1,fixed_one,27,-61354.513999999996,191367.61599999998,252722.13000000003,0.5185185185185185,-2272.3894074074074,4654.514,114477.771,4938645.486,-0.0035171277231799136,-0.04168958618019558,208677.83000000007,-0.04175909193075844,-0.3316397341063179,"{'long': {'trades': 24, 'net_ntd': 57202.789000000004, 'gross_winning_ntd': 191367.61599999998, 'gross_losing_ntd': 134164.82700000002, 'pf': 1.4263620374958628, 'win_rate': 0.5833333333333334, 'average_ntd': 2383.449541666667, 'costs_ntd': 4147.211, 'largest_five_wins_ntd': 114477.771}, 'short': {'trades': 3, 'net_ntd': -118557.303, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 118557.303, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -39519.101, 'costs_ntd': 507.303, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 21, 'signal_exit': 5, 'period_end': 1}",0,"[1, 1]",0.7572254000866483
ma60_exit1,early,joint,3,notional_one,27,-1028321.5010000002,1089920.599,2118242.1,0.5185185185185185,-38085.98151851852,72171.501,615751.39,3971678.499000001,-0.063592611310884,-0.3602168144241593,1818637.7570000002,-0.360630327522667,-0.6535160612588338,"{'long': {'trades': 24, 'net_ntd': 29874.98700000008, 'gross_winning_ntd': 1089920.599, 'gross_losing_ntd': 1060045.612, 'pf': 1.028182737291497, 'win_rate': 0.5833333333333334, 'average_ntd': 1244.7911250000034, 'costs_ntd': np.float64(62575.01300000001), 'largest_five_wins_ntd': 615751.39}, 'short': {'trades': 3, 'net_ntd': -1058196.4880000001, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 1058196.4880000001, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -352732.1626666667, 'costs_ntd': np.float64(9596.488000000001), 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 21, 'signal_exit': 5, 'period_end': 1}",0,"[5, 9]",0.5145401458124168
ma60_exit1,early,joint,3,fixed_one,27,-66754.51400000001,188567.61599999998,255322.13000000003,0.5185185185185185,-2472.389407407408,10054.514,113477.771,4933245.486,-0.003828173034733706,-0.04248955369689145,212677.83000000007,-0.042559052845137724,-0.3610674198213656,"{'long': {'trades': 24, 'net_ntd': 52402.789000000004, 'gross_winning_ntd': 188567.61599999998, 'gross_losing_ntd': 136164.82700000002, 'pf': 1.3848482031266411, 'win_rate': 0.5833333333333334, 'average_ntd': 2183.449541666667, 'costs_ntd': 8947.211, 'largest_five_wins_ntd': 113477.771}, 'short': {'trades': 3, 'net_ntd': -119157.303, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 119157.303, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -39719.101, 'costs_ntd': 1107.303, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 21, 'signal_exit': 5, 'period_end': 1}",0,"[1, 1]",0.7385478728381278
ma60_exit1,early,long_only,1,notional_one,24,323375.06500000006,1374364.301,1050989.236,0.5833333333333334,13473.96104166667,31774.934999999998,821221.772,5323375.0649999995,0.01804447502794959,-0.18775457094522052,948091.2840000005,-0.18797541501961357,0.30029790716648147,"{'long': {'trades': 24, 'net_ntd': 323375.06500000006, 'gross_winning_ntd': 1374364.301, 'gross_losing_ntd': 1050989.236, 'pf': 1.3076863719658494, 'win_rate': 0.5833333333333334, 'average_ntd': 13473.96104166667, 'costs_ntd': np.float64(31774.934999999998), 'largest_five_wins_ntd': 821221.772}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 19, 'signal_exit': 4, 'period_end': 1}",0,"[7, 9]",1.3076863719658494
ma60_exit1,early,long_only,1,fixed_one,24,57202.789000000004,191367.61599999998,134164.82700000002,0.5833333333333334,2383.449541666667,4147.211,114477.771,5057202.789,0.003251456351339055,-0.024073796593073293,120501.73900000006,-0.02410494319177725,0.3897492206180944,"{'long': {'trades': 24, 'net_ntd': 57202.789000000004, 'gross_winning_ntd': 191367.61599999998, 'gross_losing_ntd': 134164.82700000002, 'pf': 1.4263620374958628, 'win_rate': 0.5833333333333334, 'average_ntd': 2383.449541666667, 'costs_ntd': 4147.211, 'largest_five_wins_ntd': 114477.771}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 19, 'signal_exit': 4, 'period_end': 1}",0,"[1, 1]",1.4263620374958628
ma60_exit1,early,long_only,3,notional_one,24,266897.69000000006,1334086.926,1067189.236,0.5833333333333334,11120.737083333335,68202.31,794344.397,5266897.6899999995,0.014950579647645457,-0.19218518509243732,970291.2800000003,-0.19225718026845573,0.25630270729868826,"{'long': {'trades': 24, 'net_ntd': 266897.69000000006, 'gross_winning_ntd': 1334086.926, 'gross_losing_ntd': 1067189.236, 'pf': 1.250094061106141, 'win_rate': 0.5833333333333334, 'average_ntd': 11120.737083333335, 'costs_ntd': np.float64(68202.31), 'largest_five_wins_ntd': 794344.397}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 19, 'signal_exit': 4, 'period_end': 1}",0,"[7, 9]",1.250094061106141
ma60_exit1,early,long_only,3,fixed_one,24,52402.789000000004,188567.61599999998,136164.82700000002,0.5833333333333334,2183.449541666667,8947.211,113477.771,5052402.789,0.0029796333684919407,-0.024633671784974442,123301.73900000006,-0.024643414800031738,0.35726476964167775,"{'long': {'trades': 24, 'net_ntd': 52402.789000000004, 'gross_winning_ntd': 188567.61599999998, 'gross_losing_ntd': 136164.82700000002, 'pf': 1.3848482031266411, 'win_rate': 0.5833333333333334, 'average_ntd': 2183.449541666667, 'costs_ntd': 8947.211, 'largest_five_wins_ntd': 113477.771}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 19, 'signal_exit': 4, 'period_end': 1}",0,"[1, 1]",1.3848482031266411
ma60_exit1,early,short_only,1,notional_one,3,-1278441.852,0.0,1278441.852,0.0,-426147.284,5241.852000000001,0.0,3721558.148,-0.08081373939285252,-0.2690152310745808,1366908.0729999999,-0.27038046326335574,-1.157878323898326,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 3, 'net_ntd': -1278441.852, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 1278441.852, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -426147.284, 'costs_ntd': np.float64(5241.852000000001), 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 2, 'signal_exit': 1}",0,"[10, 11]",0.0
