variant,window,direction,slippage_per_side,sizing,period,return,ending_equity
channel,full_seen,joint,3,notional_one,2017,-0.03876269220000006,4806186.539
channel,full_seen,joint,3,notional_one,2018,-0.11977342854440554,4230533.098999999
channel,full_seen,joint,3,notional_one,2019,-0.004532598268651267,4211357.792
channel,full_seen,joint,3,notional_one,2020,-0.05525564710793396,3978656.4920000006
channel,full_seen,joint,3,notional_one,2021,0.008547546406275641,4012664.2430000002
channel,full_seen,joint,3,notional_one,2022,0.08395042460571012,4349529.11
channel,full_seen,joint,3,notional_one,2023,0.034801684543732225,4500900.050000001
channel,full_seen,joint,3,notional_one,2024,0.10185099133672137,4959321.182
channel,full_seen,joint,3,notional_one,2025,0.1317904285716014,5612912.246
channel,full_seen,joint,3,notional_one,2026,0.17618702816969,6601834.574
channel,full_seen,joint,3,fixed_one,2017,-0.004306965800000007,4978465.171
channel,full_seen,joint,3,fixed_one,2018,-0.013912413288227787,4909202.706
channel,full_seen,joint,3,fixed_one,2019,0.0003745296558548272,4911041.348
channel,full_seen,joint,3,fixed_one,2020,0.005028197331316653,4935735.033
channel,full_seen,joint,3,fixed_one,2021,0.0021094839837201285,4946146.887
channel,full_seen,joint,3,fixed_one,2022,0.014372364716227937,5017234.714
channel,full_seen,joint,3,fixed_one,2023,0.006034038614044501,5047508.902
channel,full_seen,joint,3,fixed_one,2024,0.02400508277498825,5168674.771
channel,full_seen,joint,3,fixed_one,2025,0.03161308715278022,5332072.537
channel,full_seen,joint,3,fixed_one,2026,0.05014526568133215,5599450.731
channel,full_seen,long_only,1,notional_one,2017,-0.03732269220000006,4813386.539
channel,full_seen,long_only,1,notional_one,2018,-0.07763140503518162,4439716.579
channel,full_seen,long_only,1,notional_one,2019,0.01020801422648665,4485037.269
channel,full_seen,long_only,1,notional_one,2020,0.18950636862589665,5334980.395
channel,full_seen,long_only,1,notional_one,2021,0.01943611153607616,5438671.669
channel,full_seen,long_only,1,notional_one,2022,0.006947133840669473,5476454.849
channel,full_seen,long_only,1,notional_one,2023,0.03481177974740568,5667099.989
channel,full_seen,long_only,1,notional_one,2024,0.11885470192998193,6340661.469
channel,full_seen,long_only,1,notional_one,2025,0.06484363532261628,6751813.009
channel,full_seen,long_only,1,notional_one,2026,0.1729743038563465,7919703.163999999
channel,full_seen,long_only,1,fixed_one,2017,-0.004146965799999958,4979265.171
channel,full_seen,long_only,1,fixed_one,2018,-0.00938065023570922,4932556.426
channel,full_seen,long_only,1,fixed_one,2019,0.0020320992066438226,4942579.87
channel,full_seen,long_only,1,fixed_one,2020,0.024089142134591235,5061642.379
channel,full_seen,long_only,1,fixed_one,2021,0.002333601055856116,5073454.233
channel,full_seen,long_only,1,fixed_one,2022,0.0014894459776237934,5081010.869
channel,full_seen,long_only,1,fixed_one,2023,0.00625351742383784,5112785.059
channel,full_seen,long_only,1,fixed_one,2024,0.024031103514457364,5235650.926
channel,full_seen,long_only,1,fixed_one,2025,0.01439918953068875,5311040.056
channel,full_seen,long_only,1,fixed_one,2026,0.050645107392125466,5580018.25
channel,full_seen,long_only,3,notional_one,2017,-0.03876269220000006,4806186.539
channel,full_seen,long_only,3,notional_one,2018,-0.07941222357953093,4424516.579
channel,full_seen,long_only,3,notional_one,2019,0.007621327527632671,4458237.268999999
channel,full_seen,long_only,3,notional_one,2020,0.18410095458739484,5279003.005999999
channel,full_seen,long_only,3,notional_one,2021,0.01801311306167519,5374094.284
channel,full_seen,long_only,3,notional_one,2022,0.00693757646027926,5411377.473999999
channel,full_seen,long_only,3,notional_one,2023,0.033567262471108306,5593022.602
channel,full_seen,long_only,3,notional_one,2024,0.11015515023659828,6209122.846999999
channel,full_seen,long_only,3,notional_one,2025,0.06544427449947032,6615474.386999999
channel,full_seen,long_only,3,notional_one,2026,0.1756624071107602,7777564.541999999
channel,full_seen,long_only,3,fixed_one,2017,-0.004306965800000007,4978465.171
channel,full_seen,long_only,3,fixed_one,2018,-0.009583022751250225,4930756.426
channel,full_seen,long_only,3,fixed_one,2019,0.0017083472133370137,4939179.87
channel,full_seen,long_only,3,fixed_one,2020,0.02384252246314733,5056942.377
channel,full_seen,long_only,3,fixed_one,2021,0.0020589228082477096,5067354.231
channel,full_seen,long_only,3,fixed_one,2022,0.001471505180037358,5074810.869
channel,full_seen,long_only,3,fixed_one,2023,0.005965579561779011,5105085.057
channel,full_seen,long_only,3,fixed_one,2024,0.023734348722331156,5226250.926
channel,full_seen,long_only,3,fixed_one,2025,0.014233746341937525,5300640.056
channel,full_seen,long_only,3,fixed_one,2026,0.0504426241312772,5568018.25
channel,full_seen,short_only,1,notional_one,2017,0.0,5000000.0
channel,full_seen,short_only,1,notional_one,2018,-0.04250744399999995,4787462.78
channel,full_seen,short_only,1,notional_one,2019,-0.013545379458803852,4722614.78
channel,full_seen,short_only,1,notional_one,2020,-0.21631174457129876,3701057.738
channel,full_seen,short_only,1,notional_one,2021,0.0,3701057.738
channel,full_seen,short_only,1,notional_one,2022,0.07760434160511331,3988275.887
channel,full_seen,short_only,1,notional_one,2023,0.0,3988275.887
channel,full_seen,short_only,1,notional_one,2024,0.0,3988275.887
channel,full_seen,short_only,1,notional_one,2025,0.06710315825250235,4255901.795
channel,full_seen,short_only,1,notional_one,2026,0.0,4255901.795
channel,full_seen,short_only,1,fixed_one,2017,0.0,5000000.0
channel,full_seen,short_only,1,fixed_one,2018,-0.004250744400000062,4978746.278
channel,full_seen,short_only,1,fixed_one,2019,-0.001302496580043555,4972261.478
channel,full_seen,short_only,1,fixed_one,2020,-0.018677380988691428,4879392.656
channel,full_seen,short_only,1,fixed_one,2021,0.0,4879392.656
channel,full_seen,short_only,1,fixed_one,2022,0.013204755907637589,4943823.845
channel,full_seen,short_only,1,fixed_one,2023,0.0,4943823.845
channel,full_seen,short_only,1,fixed_one,2024,0.0,4943823.845
channel,full_seen,short_only,1,fixed_one,2025,0.018044460886328384,5033032.481
channel,full_seen,short_only,1,fixed_one,2026,0.0,5033032.481
channel,full_seen,short_only,3,notional_one,2017,0.0,5000000.0
channel,full_seen,short_only,3,notional_one,2018,-0.04310744,4784462.8
channel,full_seen,short_only,3,notional_one,2019,-0.013762886817721642,4718614.78
channel,full_seen,short_only,3,notional_one,2020,-0.2169613519499891,3694857.738
channel,full_seen,short_only,3,notional_one,2021,0.0,3694857.738
channel,full_seen,short_only,3,notional_one,2022,0.07676023520015685,3978475.8869999996
channel,full_seen,short_only,3,notional_one,2023,0.0,3978475.8869999996
channel,full_seen,short_only,3,notional_one,2024,0.0,3978475.8869999996
channel,full_seen,short_only,3,notional_one,2025,0.06711763891105371,4245501.795
channel,full_seen,short_only,3,notional_one,2026,0.0,4245501.795
channel,full_seen,short_only,3,fixed_one,2017,0.0,5000000.0
channel,full_seen,short_only,3,fixed_one,2018,-0.0043107439999999775,4978446.28
channel,full_seen,short_only,3,fixed_one,2019,-0.001322662057528512,4971861.478
channel,full_seen,short_only,3,fixed_one,2020,-0.018719110017811236,4878792.656
channel,full_seen,short_only,3,fixed_one,2021,0.0,4878792.656
channel,full_seen,short_only,3,fixed_one,2022,0.013042404850254208,4942423.845
channel,full_seen,short_only,3,fixed_one,2023,0.0,4942423.845
channel,full_seen,short_only,3,fixed_one,2024,0.0,4942423.845
channel,full_seen,short_only,3,fixed_one,2025,0.018009106218206172,5031432.481
channel,full_seen,short_only,3,fixed_one,2026,0.0,5031432.481
compression,early,joint,1,notional_one,2017,-0.020198597399999962,4899007.013
compression,early,joint,1,notional_one,2018,-0.07375444616453763,4537683.464
compression,early,joint,1,notional_one,2019,-0.011585608475576104,4485111.64
compression,early,joint,1,notional_one,2020,0.06871581729457255,4793309.752
compression,early,joint,1,fixed_one,2017,-0.002244288600000033,4988778.557
compression,early,joint,1,fixed_one,2018,-0.008047473052029464,4948631.496
compression,early,joint,1,fixed_one,2019,-0.00034296896048369163,4946934.269
compression,early,joint,1,fixed_one,2020,0.010383471703250047,4998300.621
compression,early,joint,3,notional_one,2017,-0.02055859739999999,4897207.013
compression,early,joint,3,notional_one,2018,-0.07506799896841532,4529583.482
compression,early,joint,3,notional_one,2019,-0.013394574190122022,4468911.64
compression,early,joint,3,notional_one,2020,0.0681593498680142,4773509.752
compression,early,joint,3,fixed_one,2017,-0.002284288599999962,4988578.557
compression,early,joint,3,fixed_one,2018,-0.00818811581962231,4947731.498
compression,early,joint,3,fixed_one,2019,-0.000565355860787986,4944934.269
compression,early,joint,3,fixed_one,2020,0.01026633504883101,4995700.621
compression,early,long_only,1,notional_one,2017,-0.020198597399999962,4899007.013
compression,early,long_only,1,notional_one,2018,-0.03470908503473902,4728966.962
compression,early,long_only,1,notional_one,2019,0.0030656976706533445,4743464.545
compression,early,long_only,1,notional_one,2020,0.07204511739425268,5085208.005
compression,early,long_only,1,fixed_one,2017,-0.002244288600000033,4988778.557
compression,early,long_only,1,fixed_one,2018,-0.0037871672963895042,4969885.218
compression,early,long_only,1,fixed_one,2019,0.0009633166139653149,4974672.791
compression,early,long_only,1,fixed_one,2020,0.01032557399411882,5026039.143
compression,early,long_only,3,notional_one,2017,-0.02055859739999999,4897207.013
compression,early,long_only,3,notional_one,2018,-0.035456955472590757,4723566.962
compression,early,long_only,3,notional_one,2019,0.0014602488025445837,4730464.545
compression,early,long_only,3,notional_one,2020,0.07139752487036133,5068208.005
compression,early,long_only,3,fixed_one,2017,-0.002284288599999962,4988578.557
compression,early,long_only,3,fixed_one,2018,-0.0038675022913946533,4969285.218
compression,early,long_only,3,fixed_one,2019,0.0007621967413502517,4973072.791
compression,early,long_only,3,fixed_one,2020,0.010208246316417036,5023839.143
compression,early,short_only,1,notional_one,2017,0.0,5000000.0
compression,early,short_only,1,notional_one,2018,-0.04250744399999995,4787462.78
compression,early,short_only,1,notional_one,2019,-0.013545379458803852,4722614.78
compression,early,short_only,1,notional_one,2020,0.0,4722614.78
compression,early,short_only,1,fixed_one,2017,0.0,5000000.0
compression,early,short_only,1,fixed_one,2018,-0.004250744400000062,4978746.278
compression,early,short_only,1,fixed_one,2019,-0.001302496580043555,4972261.478
compression,early,short_only,1,fixed_one,2020,0.0,4972261.478
compression,early,short_only,3,notional_one,2017,0.0,5000000.0
compression,early,short_only,3,notional_one,2018,-0.04310744,4784462.8
compression,early,short_only,3,notional_one,2019,-0.013762886817721642,4718614.78
compression,early,short_only,3,notional_one,2020,0.0,4718614.78
compression,early,short_only,3,fixed_one,2017,0.0,5000000.0
compression,early,short_only,3,fixed_one,2018,-0.0043107439999999775,4978446.28
compression,early,short_only,3,fixed_one,2019,-0.001322662057528512,4971861.478
compression,early,short_only,3,fixed_one,2020,0.0,4971861.478
compression,middle,joint,1,notional_one,2021,-0.04005584760000003,4799720.762
compression,middle,joint,1,notional_one,2022,0.04059904995781505,4994584.865
compression,middle,joint,1,notional_one,2023,0.03746035837955475,5181683.8040000005
compression,middle,joint,1,fixed_one,2021,-0.006675974599999912,4966620.127
compression,middle,joint,1,fixed_one,2022,0.00665928562166429,4999694.269
compression,middle,joint,1,fixed_one,2023,0.006079636946696443,5030090.595
compression,middle,joint,3,notional_one,2021,-0.04101584759999999,4794920.762
compression,middle,joint,3,notional_one,2022,0.03972205432661968,4985384.865
compression,middle,joint,3,notional_one,2023,0.036165500534530715,5165683.804
compression,middle,joint,3,fixed_one,2021,-0.006835974599999961,4965820.127
compression,middle,joint,3,fixed_one,2022,0.006499257156842964,4998094.269
compression,middle,joint,3,fixed_one,2023,0.005841491662349263,5027290.595
compression,middle,long_only,1,notional_one,2021,-0.04005584760000003,4799720.762
compression,middle,long_only,1,notional_one,2022,-0.008059719912514418,4761036.357
compression,middle,long_only,1,notional_one,2023,0.02755713003684579,4892236.8549999995
compression,middle,long_only,1,fixed_one,2021,-0.006675974599999912,4966620.127
compression,middle,long_only,1,fixed_one,2022,-0.0015577758721549984,4958883.246
compression,middle,long_only,1,fixed_one,2023,0.006129671640185963,4989279.572
compression,middle,long_only,3,notional_one,2021,-0.04101584759999999,4794920.762
compression,middle,long_only,3,notional_one,2022,-0.008276342189948438,4755236.357
compression,middle,long_only,3,notional_one,2023,0.02628691585771392,4880236.855
compression,middle,long_only,3,fixed_one,2021,-0.006835974599999961,4965820.127
compression,middle,long_only,3,fixed_one,2022,-0.00159830215292045,4957883.246
compression,middle,long_only,3,fixed_one,2023,0.005888869211180925,4987079.572
compression,middle,short_only,1,notional_one,2021,0.0,5000000.0
compression,middle,short_only,1,notional_one,2022,0.04377737640000001,5218886.882
compression,middle,short_only,1,notional_one,2023,0.0,5218886.882
compression,middle,short_only,1,fixed_one,2021,0.0,5000000.0
compression,middle,short_only,1,fixed_one,2022,0.008162204600000056,5040811.023
compression,middle,short_only,1,fixed_one,2023,0.0,5040811.023
compression,middle,short_only,3,notional_one,2021,0.0,5000000.0
compression,middle,short_only,3,notional_one,2022,0.04301737640000014,5215086.882
compression,middle,short_only,3,notional_one,2023,0.0,5215086.882
compression,middle,short_only,3,fixed_one,2021,0.0,5000000.0
compression,middle,short_only,3,fixed_one,2022,0.008042204599999936,5040211.023
compression,middle,short_only,3,fixed_one,2023,0.0,5040211.023
compression,recent_seen,joint,1,notional_one,2024,0.08537449100000005,5426872.455
compression,recent_seen,joint,1,notional_one,2025,0.20842464059715948,6557966.396
compression,recent_seen,joint,1,notional_one,2026,0.06711762662713117,6998121.536
compression,recent_seen,joint,1,fixed_one,2024,0.017074898200000188,5085374.491
compression,recent_seen,joint,1,fixed_one,2025,0.04870010014764903,5333032.738
compression,recent_seen,joint,1,fixed_one,2026,0.020633435121432786,5443071.523
compression,recent_seen,joint,3,notional_one,2024,0.0849744910000001,5424872.455
compression,recent_seen,joint,3,notional_one,2025,0.2078378709089852,6552366.396
compression,recent_seen,joint,3,notional_one,2026,0.06705289561771344,6991721.536
compression,recent_seen,joint,3,fixed_one,2024,0.016994898200000108,5084974.491
compression,recent_seen,joint,3,fixed_one,2025,0.04854660479357742,5331832.738
compression,recent_seen,joint,3,fixed_one,2026,0.020600568396900165,5441671.523
compression,recent_seen,long_only,1,notional_one,2024,0.08537449100000005,5426872.455
compression,recent_seen,long_only,1,notional_one,2025,0.11678889622991884,6060670.899
compression,recent_seen,long_only,1,notional_one,2026,0.0726248211353342,6500826.039
compression,recent_seen,long_only,1,fixed_one,2024,0.017074898200000188,5085374.491
compression,recent_seen,long_only,1,fixed_one,2025,0.031157904158370275,5243824.102
compression,recent_seen,long_only,1,fixed_one,2026,0.02098445387556591,5353862.887
compression,recent_seen,long_only,3,notional_one,2024,0.0849744910000001,5424872.455
compression,recent_seen,long_only,3,notional_one,2025,0.11638954634187804,6056270.899
compression,recent_seen,long_only,3,notional_one,2026,0.07254549000979216,6495626.039
compression,recent_seen,long_only,3,fixed_one,2024,0.016994898200000108,5084974.491
compression,recent_seen,long_only,3,fixed_one,2025,0.031042360444360373,5242824.102
compression,recent_seen,long_only,3,fixed_one,2026,0.02095030900580852,5352662.887
compression,recent_seen,short_only,1,notional_one,2024,0.0,5000000.0
compression,recent_seen,short_only,1,notional_one,2025,0.07136690879999996,5356834.544
compression,recent_seen,short_only,1,notional_one,2026,0.0,5356834.544
compression,recent_seen,short_only,1,fixed_one,2024,0.0,5000000.0
compression,recent_seen,short_only,1,fixed_one,2025,0.01784172719999999,5089208.636
compression,recent_seen,short_only,1,fixed_one,2026,0.0,5089208.636
compression,recent_seen,short_only,3,notional_one,2024,0.0,5000000.0
compression,recent_seen,short_only,3,notional_one,2025,0.07120690880000002,5356034.544
compression,recent_seen,short_only,3,notional_one,2026,0.0,5356034.544
compression,recent_seen,short_only,3,fixed_one,2024,0.0,5000000.0
compression,recent_seen,short_only,3,fixed_one,2025,0.01780172719999995,5089008.636
compression,recent_seen,short_only,3,fixed_one,2026,0.0,5089008.636
compression,full_seen,joint,1,notional_one,2017,-0.020198597399999962,4899007.013
compression,full_seen,joint,1,notional_one,2018,-0.07375444616453763,4537683.464
compression,full_seen,joint,1,notional_one,2019,-0.011585608475576104,4485111.64
compression,full_seen,joint,1,notional_one,2020,0.06883578353915865,4793847.814
compression,full_seen,joint,1,notional_one,2021,-0.008251573586562033,4754291.026
compression,full_seen,joint,1,notional_one,2022,0.04098699510281101,4949155.129
compression,full_seen,joint,1,notional_one,2023,0.038389941726961085,5139152.906
compression,full_seen,joint,1,notional_one,2024,0.05762831548643543,5435313.631
compression,full_seen,joint,1,notional_one,2025,0.20810095199454004,6566407.572
compression,full_seen,joint,1,notional_one,2026,0.0670313463143648,7006562.711999999
compression,full_seen,joint,1,fixed_one,2017,-0.002244288600000033,4988778.557
compression,full_seen,joint,1,fixed_one,2018,-0.008047473052029464,4948631.496
compression,full_seen,joint,1,fixed_one,2019,-0.00034296896048369163,4946934.269
compression,full_seen,joint,1,fixed_one,2020,0.010401599496166591,4998390.298
compression,full_seen,joint,1,fixed_one,2021,-0.0045594646758815305,4975600.314
compression,full_seen,joint,1,fixed_one,2022,0.006647266643773353,5008674.456
compression,full_seen,joint,1,fixed_one,2023,0.006087277835251648,5039163.649
compression,full_seen,joint,1,fixed_one,2024,0.011754360272017372,5098395.794
compression,full_seen,joint,1,fixed_one,2025,0.048575720090514585,5346054.041
compression,full_seen,joint,1,fixed_one,2026,0.020583178575467098,5456092.826
compression,full_seen,joint,3,notional_one,2017,-0.02055859739999999,4897207.013
compression,full_seen,joint,3,notional_one,2018,-0.07506799896841532,4529583.482
compression,full_seen,joint,3,notional_one,2019,-0.013394574190122022,4468911.64
compression,full_seen,joint,3,notional_one,2020,0.06841400918815221,4774647.802
compression,full_seen,joint,3,notional_one,2021,-0.009122510770690928,4731091.026
compression,full_seen,joint,3,notional_one,2022,0.04025796628162359,4921555.129
compression,full_seen,joint,3,notional_one,2023,0.02559451630598608,5047519.952
compression,full_seen,joint,3,notional_one,2024,0.05817921232458767,5341180.687
compression,full_seen,joint,3,notional_one,2025,0.18487166899321195,6328613.675
compression,full_seen,joint,3,notional_one,2026,0.06942359931616449,6767968.8149999995
compression,full_seen,joint,3,fixed_one,2017,-0.002284288599999962,4988578.557
compression,full_seen,joint,3,fixed_one,2018,-0.00818811581962231,4947731.498
compression,full_seen,joint,3,fixed_one,2019,-0.000565355860787986,4944934.269
compression,full_seen,joint,3,fixed_one,2020,0.010304692484881972,4995890.296
compression,full_seen,joint,3,fixed_one,2021,-0.004701861051434109,4972400.314
compression,full_seen,joint,3,fixed_one,2022,0.006490656415802043,5004674.456
compression,full_seen,joint,3,fixed_one,2023,0.005872348193350696,5034063.647
compression,full_seen,joint,3,fixed_one,2024,0.011666945656318983,5092795.794
compression,full_seen,joint,3,fixed_one,2025,0.04847204894624535,5339654.041
compression,full_seen,joint,3,fixed_one,2026,0.020570393541718968,5449492.826
compression,full_seen,long_only,1,notional_one,2017,-0.020198597399999962,4899007.013
compression,full_seen,long_only,1,notional_one,2018,-0.03470908503473902,4728966.962
compression,full_seen,long_only,1,notional_one,2019,0.0030656976706533445,4743464.545
compression,full_seen,long_only,1,notional_one,2020,0.0721585496745818,5085746.067
compression,full_seen,long_only,1,notional_one,2021,-0.0268868917556202,4949006.163
compression,full_seen,long_only,1,notional_one,2022,-0.007816600692319486,4910321.758
compression,full_seen,long_only,1,notional_one,2023,0.02681389112342547,5041986.591
compression,full_seen,long_only,1,notional_one,2024,0.058738895801240254,5338147.316
compression,full_seen,long_only,1,notional_one,2025,0.11873003993357756,5971945.76
compression,full_seen,long_only,1,notional_one,2026,0.0737038073835421,6412100.9
compression,full_seen,long_only,1,fixed_one,2017,-0.002244288600000033,4988778.557
compression,full_seen,long_only,1,fixed_one,2018,-0.0037871672963895042,4969885.218
compression,full_seen,long_only,1,fixed_one,2019,0.0009633166139653149,4974672.791
compression,full_seen,long_only,1,fixed_one,2020,0.010343600707385825,5026128.82
compression,full_seen,long_only,1,fixed_one,2021,-0.004534301609881997,5003338.836
compression,full_seen,long_only,1,fixed_one,2022,-0.0015463436024623078,4995601.955
compression,full_seen,long_only,1,fixed_one,2023,0.0061032070358375545,5026091.148
compression,full_seen,long_only,1,fixed_one,2024,0.011784932516309299,5085323.293
compression,full_seen,long_only,1,fixed_one,2025,0.031158217849808656,5243772.904
compression,full_seen,long_only,1,fixed_one,2026,0.02098465875897504,5353811.689
compression,full_seen,long_only,3,notional_one,2017,-0.02055859739999999,4897207.013
compression,full_seen,long_only,3,notional_one,2018,-0.035456955472590757,4723566.962
compression,full_seen,long_only,3,notional_one,2019,0.0014602488025445837,4730464.545
compression,full_seen,long_only,3,notional_one,2020,0.07163810377950952,5069346.055
compression,full_seen,long_only,3,notional_one,2021,-0.027802381307345914,4928406.163
compression,full_seen,long_only,3,notional_one,2022,-0.008052178267678123,4888721.758
compression,full_seen,long_only,3,notional_one,2023,0.025766412824347995,5014686.581
compression,full_seen,long_only,3,notional_one,2024,0.058560137359858544,5308347.316
compression,full_seen,long_only,3,notional_one,2025,0.1189444485097817,5939745.76
compression,full_seen,long_only,3,notional_one,2026,0.07396867774354043,6379100.9
compression,full_seen,long_only,3,fixed_one,2017,-0.002284288599999962,4988578.557
compression,full_seen,long_only,3,fixed_one,2018,-0.0038675022913946533,4969285.218
compression,full_seen,long_only,3,fixed_one,2019,0.0007621967413502517,4973072.791
compression,full_seen,long_only,3,fixed_one,2020,0.010246386719337197,5024028.818
compression,full_seen,long_only,3,fixed_one,2021,-0.004675526922903073,5000538.836
compression,full_seen,long_only,3,fixed_one,2022,-0.001587205151345028,4992601.955
compression,full_seen,long_only,3,fixed_one,2023,0.005886547989383928,5021991.146
compression,full_seen,long_only,3,fixed_one,2024,0.011694992144058114,5080723.293
compression,full_seen,long_only,3,fixed_one,2025,0.031068334545492515,5238572.904
compression,full_seen,long_only,3,fixed_one,2026,0.02096731056584722,5348411.689
compression,full_seen,short_only,1,notional_one,2017,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018,-0.04250744399999995,4787462.78
compression,full_seen,short_only,1,notional_one,2019,-0.013545379458803852,4722614.78
compression,full_seen,short_only,1,notional_one,2020,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2022,0.049453220065516224,4956163.288
compression,full_seen,short_only,1,notional_one,2023,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2025,0.07199814115567538,5312997.832
compression,full_seen,short_only,1,notional_one,2026,0.0,5312997.832
compression,full_seen,short_only,1,fixed_one,2017,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018,-0.004250744400000062,4978746.278
compression,full_seen,short_only,1,fixed_one,2019,-0.001302496580043555,4972261.478
compression,full_seen,short_only,1,fixed_one,2020,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2022,0.008207738708145174,5013072.501
compression,full_seen,short_only,1,fixed_one,2023,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2025,0.017795201641748637,5102281.137
compression,full_seen,short_only,1,fixed_one,2026,0.0,5102281.137
compression,full_seen,short_only,3,notional_one,2017,0.0,5000000.0
compression,full_seen,short_only,3,notional_one,2018,-0.04310744,4784462.8
compression,full_seen,short_only,3,notional_one,2019,-0.013762886817721642,4718614.78
compression,full_seen,short_only,3,notional_one,2020,0.0,4718614.78
compression,full_seen,short_only,3,notional_one,2021,0.0,4718614.78
compression,full_seen,short_only,3,notional_one,2022,0.04877459142786811,4948763.288
compression,full_seen,short_only,3,notional_one,2023,0.0,4948763.288
compression,full_seen,short_only,3,notional_one,2024,0.0,4948763.288
compression,full_seen,short_only,3,notional_one,2025,0.0719441450883962,5304797.832
compression,full_seen,short_only,3,notional_one,2026,0.0,5304797.832
compression,full_seen,short_only,3,fixed_one,2017,0.0,5000000.0
compression,full_seen,short_only,3,fixed_one,2018,-0.0043107439999999775,4978446.28
compression,full_seen,short_only,3,fixed_one,2019,-0.001322662057528512,4971861.478
compression,full_seen,short_only,3,fixed_one,2020,0.0,4971861.478
compression,full_seen,short_only,3,fixed_one,2021,0.0,4971861.478
compression,full_seen,short_only,3,fixed_one,2022,0.008087719896849421,5012072.501
compression,full_seen,short_only,3,fixed_one,2023,0.0,5012072.501
compression,full_seen,short_only,3,fixed_one,2024,0.0,5012072.501
compression,full_seen,short_only,3,fixed_one,2025,0.017758848456849163,5101081.137
compression,full_seen,short_only,3,fixed_one,2026,0.0,5101081.137
ma60_exit1,early,joint,1,notional_one,2017,-0.04047262919999994,4797636.854
ma60_exit1,early,joint,1,notional_one,2018,-0.12567701898848238,4194684.1559999995
ma60_exit1,early,joint,1,notional_one,2019,0.010799615493148007,4239985.131999999
ma60_exit1,early,joint,1,notional_one,2020,-0.05293642973085777,4015535.4569999995
ma60_exit1,early,joint,1,fixed_one,2017,-0.004496958800000006,4977515.206
ma60_exit1,early,joint,1,fixed_one,2018,-0.014608166723900973,4904802.834
ma60_exit1,early,joint,1,fixed_one,2019,0.0015777682124866743,4912541.476
ma60_exit1,early,joint,1,fixed_one,2020,0.005313748520501926,4938645.486
ma60_exit1,early,joint,3,notional_one,2017,-0.04191262919999994,4790436.854
ma60_exit1,early,joint,3,notional_one,2018,-0.12607789652747203,4186468.652
ma60_exit1,early,joint,3,notional_one,2019,0.004504875962940691,4205328.174
ma60_exit1,early,joint,3,notional_one,2020,-0.05556039037442284,3971678.499000001
ma60_exit1,early,joint,3,fixed_one,2017,-0.004656958799999944,4976715.206
ma60_exit1,early,joint,3,fixed_one,2018,-0.014871731038732072,4902702.836
ma60_exit1,early,joint,3,fixed_one,2019,0.0012316961076364041,4908741.476
ma60_exit1,early,joint,3,fixed_one,2020,0.004991912921021857,4933245.486
ma60_exit1,early,long_only,1,notional_one,2017,-0.04047262919999994,4797636.854
ma60_exit1,early,long_only,1,notional_one,2018,-0.08580666118086311,4385967.654
ma60_exit1,early,long_only,1,notional_one,2019,0.020084968916644685,4474059.677999999
ma60_exit1,early,long_only,1,notional_one,2020,0.18983103671510748,5323375.0649999995
ma60_exit1,early,long_only,1,fixed_one,2017,-0.004496958800000006,4977515.206
ma60_exit1,early,long_only,1,fixed_one,2018,-0.010338220551887267,4926056.556
ma60_exit1,early,long_only,1,fixed_one,2019,0.0024712263981567784,4938229.957
ma60_exit1,early,long_only,1,fixed_one,2020,0.02409220166658188,5057202.789
ma60_exit1,early,long_only,3,notional_one,2017,-0.04191262919999994,4790436.854
ma60_exit1,early,long_only,3,notional_one,2018,-0.08760562194856569,4370767.654
ma60_exit1,early,long_only,3,notional_one,2019,0.017546579930830752,4447459.678
ma60_exit1,early,long_only,3,notional_one,2020,0.18424855340532198,5266897.6899999995
ma60_exit1,early,long_only,3,fixed_one,2017,-0.004656958799999944,4976715.206
ma60_exit1,early,long_only,3,fixed_one,2018,-0.010540818155870268,4924256.556
ma60_exit1,early,long_only,3,fixed_one,2019,0.00214720757940956,4934829.957
ma60_exit1,early,long_only,3,fixed_one,2020,0.023825102997363512,5052402.789
ma60_exit1,early,short_only,1,notional_one,2017,0.0,5000000.0
ma60_exit1,early,short_only,1,notional_one,2018,-0.04250744399999995,4787462.78
ma60_exit1,early,short_only,1,notional_one,2019,-0.009263276194076187,4743115.19
ma60_exit1,early,short_only,1,notional_one,2020,-0.21537681483126714,3721558.148
ma60_exit1,early,short_only,1,fixed_one,2017,0.0,5000000.0
ma60_exit1,early,short_only,1,fixed_one,2018,-0.004250744400000062,4978746.278
ma60_exit1,early,short_only,1,fixed_one,2019,-0.0008907380999902959,4974311.519
ma60_exit1,early,short_only,1,fixed_one,2020,-0.01866968356229337,4881442.697
ma60_exit1,early,short_only,3,notional_one,2017,0.0,5000000.0
ma60_exit1,early,short_only,3,notional_one,2018,-0.04310744,4784462.8
