variant,window,direction,slippage_per_side,sizing,period,return,ending_equity
compression,full_seen,long_only,3,notional_one,2019-12,0.028735072405613682,4730464.545
compression,full_seen,long_only,3,notional_one,2020-01,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-02,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-03,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-04,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-05,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-06,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-07,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-08,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-09,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-10,0.0,4730464.545
compression,full_seen,long_only,3,notional_one,2020-11,0.02431914115530054,4845505.38
compression,full_seen,long_only,3,notional_one,2020-12,0.04619552708039709,5069346.055
compression,full_seen,long_only,3,notional_one,2021-01,0.01049603073507277,5122554.067
compression,full_seen,long_only,3,notional_one,2021-02,0.04270431646768591,5341309.237
compression,full_seen,long_only,3,notional_one,2021-03,0.0,5341309.237
compression,full_seen,long_only,3,notional_one,2021-04,0.03428755533032257,5524449.673
compression,full_seen,long_only,3,notional_one,2021-05,-0.10789192503881118,4928406.163
compression,full_seen,long_only,3,notional_one,2021-06,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2021-07,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2021-08,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2021-09,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2021-10,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2021-11,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2021-12,0.0,4928406.163
compression,full_seen,long_only,3,notional_one,2022-01,-0.008052178267678123,4888721.758
compression,full_seen,long_only,3,notional_one,2022-02,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-03,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-04,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-05,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-06,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-07,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-08,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-09,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-10,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-11,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2022-12,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2023-01,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2023-02,0.0,4888721.758
compression,full_seen,long_only,3,notional_one,2023-03,-0.02575045139232901,4762834.966
compression,full_seen,long_only,3,notional_one,2023-04,0.0,4762834.966
compression,full_seen,long_only,3,notional_one,2023-05,0.021950088706894855,4867379.616
compression,full_seen,long_only,3,notional_one,2023-06,0.035293962779335386,5039168.731
compression,full_seen,long_only,3,notional_one,2023-07,-0.0026140253885457154,5025996.216
compression,full_seen,long_only,3,notional_one,2023-08,0.0,5025996.216
compression,full_seen,long_only,3,notional_one,2023-09,0.0,5025996.216
compression,full_seen,long_only,3,notional_one,2023-10,0.0,5025996.216
compression,full_seen,long_only,3,notional_one,2023-11,0.002652400524608689,5039327.171
compression,full_seen,long_only,3,notional_one,2023-12,-0.004889658711146994,5014686.581
compression,full_seen,long_only,3,notional_one,2024-01,-0.030794901636545635,4860259.801
compression,full_seen,long_only,3,notional_one,2024-02,0.04615222934252361,5084571.626
compression,full_seen,long_only,3,notional_one,2024-03,0.04401072626368774,5308347.316
compression,full_seen,long_only,3,notional_one,2024-04,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-05,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-06,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-07,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-08,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-09,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-10,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-11,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2024-12,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-01,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-02,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-03,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-04,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-05,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-06,0.0,5308347.316
compression,full_seen,long_only,3,notional_one,2025-07,0.009721797939718835,5359953.996
compression,full_seen,long_only,3,notional_one,2025-08,0.028470876450410465,5512556.584
compression,full_seen,long_only,3,notional_one,2025-09,0.04658390350955166,5769352.988
compression,full_seen,long_only,3,notional_one,2025-10,0.029534121478510533,5939745.76
compression,full_seen,long_only,3,notional_one,2025-11,0.0,5939745.76
compression,full_seen,long_only,3,notional_one,2025-12,0.0,5939745.76
compression,full_seen,long_only,3,notional_one,2026-01,0.07396867774354043,6379100.9
compression,full_seen,long_only,3,notional_one,2026-02,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-03,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-04,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-05,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-06,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-07,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-08,0.0,6379100.9
compression,full_seen,long_only,3,notional_one,2026-09,0.0,6379100.9
compression,full_seen,long_only,3,fixed_one,2017-07,0.0,5000000.0
compression,full_seen,long_only,3,fixed_one,2017-08,0.0,5000000.0
compression,full_seen,long_only,3,fixed_one,2017-09,0.0,5000000.0
compression,full_seen,long_only,3,fixed_one,2017-10,0.0,5000000.0
compression,full_seen,long_only,3,fixed_one,2017-11,-0.0026171670000000313,4986914.165
compression,full_seen,long_only,3,fixed_one,2017-12,0.00033375188441797654,4988578.557
compression,full_seen,long_only,3,fixed_one,2018-01,0.0021533506743973696,4999320.716
compression,full_seen,long_only,3,fixed_one,2018-02,-0.006007915816217402,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-03,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-04,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-05,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-06,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-07,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-08,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-09,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-10,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-11,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2018-12,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2019-01,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2019-02,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2019-03,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2019-04,0.0,4969285.218
compression,full_seen,long_only,3,fixed_one,2019-05,-0.005618843309468602,4941363.583
compression,full_seen,long_only,3,fixed_one,2019-06,0.0,4941363.583
compression,full_seen,long_only,3,fixed_one,2019-07,0.00024856903957171106,4942591.853
compression,full_seen,long_only,3,fixed_one,2019-08,0.0,4942591.853
compression,full_seen,long_only,3,fixed_one,2019-09,0.0,4942591.853
compression,full_seen,long_only,3,fixed_one,2019-10,0.0014320294312191173,4949669.79
compression,full_seen,long_only,3,fixed_one,2019-11,0.0009145668685102137,4954196.594
compression,full_seen,long_only,3,fixed_one,2019-12,0.003810142904474567,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-01,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-02,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-03,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-04,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-05,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-06,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-07,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-08,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-09,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-10,0.0,4973072.791
compression,full_seen,long_only,3,fixed_one,2020-11,0.0033046781518546453,4989507.196
compression,full_seen,long_only,3,fixed_one,2020-12,0.006918844014830672,5024028.818
compression,full_seen,long_only,3,fixed_one,2021-01,0.0017651176617912157,5032896.82
compression,full_seen,long_only,3,fixed_one,2021-02,0.007244176923142165,5069356.015
compression,full_seen,long_only,3,fixed_one,2021-03,0.0,5069356.015
compression,full_seen,long_only,3,fixed_one,2021-04,0.006021160460950581,5099879.421
compression,full_seen,long_only,3,fixed_one,2021-05,-0.01947900661943902,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-06,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-07,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-08,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-09,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-10,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-11,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2021-12,0.0,5000538.836
compression,full_seen,long_only,3,fixed_one,2022-01,-0.001587205151345028,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-02,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-03,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-04,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-05,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-06,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-07,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-08,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-09,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-10,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-11,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2022-12,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2023-01,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2023-02,0.0,4992601.955
compression,full_seen,long_only,3,fixed_one,2023-03,-0.004202444374518555,4971620.823
compression,full_seen,long_only,3,fixed_one,2023-04,0.0,4971620.823
compression,full_seen,long_only,3,fixed_one,2023-05,0.0042056566146939645,4992529.753
compression,full_seen,long_only,3,fixed_one,2023-06,0.006881846418512527,5026887.576
compression,full_seen,long_only,3,fixed_one,2023-07,-0.0005240823392547167,5024253.073
compression,full_seen,long_only,3,fixed_one,2023-08,0.0,5024253.073
compression,full_seen,long_only,3,fixed_one,2023-09,0.0,5024253.073
compression,full_seen,long_only,3,fixed_one,2023-10,0.0,5024253.073
compression,full_seen,long_only,3,fixed_one,2023-11,0.0005306641527131895,5026919.264
compression,full_seen,long_only,3,fixed_one,2023-12,-0.0009803455637915626,5021991.146
compression,full_seen,long_only,3,fixed_one,2024-01,-0.0061500219936866385,4991105.79
compression,full_seen,long_only,3,fixed_one,2024-02,0.00898846205381676,5035968.155
compression,full_seen,long_only,3,fixed_one,2024-03,0.008887097102781238,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-04,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-05,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-06,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-07,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-08,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-09,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-10,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-11,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2024-12,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-01,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-02,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-03,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-04,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-05,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-06,0.0,5080723.293
compression,full_seen,long_only,3,fixed_one,2025-07,0.002539337266758146,5093624.963
compression,full_seen,long_only,3,fixed_one,2025-08,0.007489881425728262,5131775.61
compression,full_seen,long_only,3,fixed_one,2025-09,0.012510114603393463,5195974.711
compression,full_seen,long_only,3,fixed_one,2025-10,0.008198306452458004,5238572.904
compression,full_seen,long_only,3,fixed_one,2025-11,0.0,5238572.904
compression,full_seen,long_only,3,fixed_one,2025-12,0.0,5238572.904
compression,full_seen,long_only,3,fixed_one,2026-01,0.02096731056584722,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-02,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-03,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-04,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-05,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-06,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-07,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-08,0.0,5348411.689
compression,full_seen,long_only,3,fixed_one,2026-09,0.0,5348411.689
compression,full_seen,short_only,1,notional_one,2017-07,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2017-08,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2017-09,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2017-10,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2017-11,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2017-12,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-01,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-02,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-03,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-04,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-05,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-06,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-07,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-08,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-09,0.0,5000000.0
compression,full_seen,short_only,1,notional_one,2018-10,-0.021969009999999956,4890154.95
compression,full_seen,short_only,1,notional_one,2018-11,-0.0014002357941643728,4883307.58
compression,full_seen,short_only,1,notional_one,2018-12,-0.019627025009143484,4787462.78
compression,full_seen,short_only,1,notional_one,2019-01,-0.013545379458803852,4722614.78
compression,full_seen,short_only,1,notional_one,2019-02,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-03,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-04,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-05,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-06,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-07,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-08,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-09,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-10,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-11,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2019-12,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-01,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-02,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-03,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-04,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-05,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-06,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-07,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-08,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-09,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-10,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-11,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2020-12,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-01,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-02,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-03,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-04,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-05,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-06,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-07,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-08,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-09,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-10,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-11,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2021-12,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2022-01,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2022-02,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2022-03,0.0,4722614.78
compression,full_seen,short_only,1,notional_one,2022-04,-0.01507776905742042,4651408.285
compression,full_seen,short_only,1,notional_one,2022-05,0.02747439854121514,4779202.93
compression,full_seen,short_only,1,notional_one,2022-06,0.0,4779202.93
compression,full_seen,short_only,1,notional_one,2022-07,0.0,4779202.93
compression,full_seen,short_only,1,notional_one,2022-08,0.0,4779202.93
compression,full_seen,short_only,1,notional_one,2022-09,0.019812734338108706,4873892.008
compression,full_seen,short_only,1,notional_one,2022-10,0.016879996492527916,4956163.288
compression,full_seen,short_only,1,notional_one,2022-11,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2022-12,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-01,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-02,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-03,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-04,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-05,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-06,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-07,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-08,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-09,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-10,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-11,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2023-12,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-01,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-02,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-03,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-04,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-05,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-06,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-07,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-08,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-09,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-10,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-11,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2024-12,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2025-01,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2025-02,0.0,4956163.288
compression,full_seen,short_only,1,notional_one,2025-03,0.03248756964683763,5117176.988
compression,full_seen,short_only,1,notional_one,2025-04,0.03826735804901982,5312997.832
compression,full_seen,short_only,1,notional_one,2025-05,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-06,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-07,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-08,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-09,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-10,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-11,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2025-12,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-01,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-02,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-03,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-04,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-05,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-06,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-07,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-08,0.0,5312997.832
compression,full_seen,short_only,1,notional_one,2026-09,0.0,5312997.832
compression,full_seen,short_only,1,fixed_one,2017-07,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2017-08,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2017-09,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2017-10,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2017-11,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2017-12,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-01,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-02,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-03,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-04,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-05,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-06,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-07,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-08,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-09,0.0,5000000.0
compression,full_seen,short_only,1,fixed_one,2018-10,-0.002196901000000029,4989015.495
compression,full_seen,short_only,1,fixed_one,2018-11,-0.00013724892229460828,4988330.758
compression,full_seen,short_only,1,fixed_one,2018-12,-0.001921380210129331,4978746.278
compression,full_seen,short_only,1,fixed_one,2019-01,-0.001302496580043555,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-02,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-03,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-04,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-05,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-06,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-07,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-08,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-09,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-10,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-11,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2019-12,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-01,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-02,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-03,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-04,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-05,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-06,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-07,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-08,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-09,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-10,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-11,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2020-12,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-01,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-02,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-03,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-04,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-05,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-06,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-07,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-08,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-09,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-10,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-11,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2021-12,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2022-01,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2022-02,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2022-03,0.0,4972261.478
compression,full_seen,short_only,1,fixed_one,2022-04,-0.0028641492534154933,4958020.179
compression,full_seen,short_only,1,fixed_one,2022-05,0.005155067562705229,4983579.108
compression,full_seen,short_only,1,fixed_one,2022-06,0.0,4983579.108
compression,full_seen,short_only,1,fixed_one,2022-07,0.0,4983579.108
compression,full_seen,short_only,1,fixed_one,2022-08,0.0,4983579.108
compression,full_seen,short_only,1,fixed_one,2022-09,0.0031667026163317846,4999360.621
compression,full_seen,short_only,1,fixed_one,2022-10,0.0027427267283746115,5013072.501
compression,full_seen,short_only,1,fixed_one,2022-11,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2022-12,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-01,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-02,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-03,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-04,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-05,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-06,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-07,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-08,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-09,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-10,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-11,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2023-12,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-01,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-02,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-03,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-04,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-05,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-06,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-07,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-08,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-09,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-10,0.0,5013072.501
compression,full_seen,short_only,1,fixed_one,2024-11,0.0,5013072.501
